,wage_total,hh,bs_profit,other_inc
1486,,2320300241005,,750000.0
1487,1080000.0,2321300280802,,670000.0
1488,2176200.0,2401300030408,50000.0,2770000.0
1489,24000000.0,2402300070804,4520000.0,14000000.0
1490,725400.0000000001,2402300160905,,4450000.0
1491,,2402300160906,15000.0,9300000.0
1492,,2402300301008,,0.0
1493,1813500.0000000002,2402300301009,,300000.0
1494,3264300.0000000005,2403100020903,,640000.0
1495,2448225.0,2403300060102,,2840000.0
1496,480000.0,2404300060304,,70000.0
1497,3173625.0000000005,240430010030403,,1700000.0
1498,,240430010030406,,1150000.0
1499,2393820.0,2405100050603,,4730000.0
1500,3627000.0000000005,2410300260803,700000.0,13550000.0
1501,906750.0000000001,2410300290303,,610000.0
1502,,241030038080403,390000.0,6530000.0
1503,,2411100021110,100000.0,2000000.0
1504,480000.0,2413300030103,40000.0,660000.0
1505,,2417300140909,585000.0,1720000.0
1506,997425.0000000001,2417300170704,500000.0,5400000.0
1507,,2417300170706,,3400000.0
1508,3082950.0,2418300200305,,0.0
1509,,2418300230206,285000.0,3080000.0
1510,,2418300230210,,4800000.0
1511,2611440.0,2419300350905,,0.0
1512,2957550.0,30104300061104,,0.0
1513,,30104300080602,236000.0,340000.0
1514,404000.0,30105300190602,,170000.0
1515,,301063000305050,1200000.0,11520000.0
1516,,3010630003050502,280000.0,2500000.0
1517,,30106300070605,250000.0,3000000.0
1518,2611440.0,30106300090205,,0.0
1519,,3010730012030203,585000.0,6000000.0
1520,4352400.000000001,3010730016100203,,0.0
1521,,3010830020020503,30000.0,500000.0
1522,906750.0000000001,301101000102050,120000.0,1000000.0
1523,,30110300050207,145000.0,1800000.0
1524,,30110300050208,,2370000.0
1525,362700.00000000006,30110300050802,,0.0
1526,65286000.00000001,30113300141003,270000.0,4030000.0
1527,4352400.0,30113300141004,,0.0
1528,,3013000301,,2045001.2
1529,2176200.0,3013000302,,1380000.0
1530,120000.0,3013000303,45000.0,980000.0
1531,,3013000304,45000.0,1165000.0
1532,,3013000305,10000.0,1265000.0
1533,,3013000306,180000.0,2000000.0
1534,,3013000308,,920000.0
1535,,301300030803,,890000.0
1536,,3013000309,,1802000.0
1537,,3013000310,733200.0,4905000.0
1538,,30201300040603,,1140000.0
1539,,30201300040606,,200000.0
1540,6347250.000000001,30201300041003,,0.0
1541,,30201300060403,,200000.0
1542,,30201300080915,,840000.0
1543,,30204300120913,,15000.0
1544,4352400.000000001,30208300050203,58000.0,3742000.0
1545,,3021000201,25000.0,2400000.0
1546,2357550.0,3021000203,,150000.0
1547,,3021000205,1760000.0,6620000.0
1548,,3021000207,1075000.0,3700000.0
1549,,3021000210,650000.0,12850000.0
1550,5318088.75,3021000211,30000.0,2420000.0
1551,,3021000212,100000.0,150000.0
1552,,3021000213,160000.0,6590000.0
1553,,30210300060311,,250000.0
1554,,30211230006050302,,260000.0
1555,,30211300070503,320000.0,1382000.0
1556,3354975.0,30212300111003,,1000000.0
1557,,30218300370504,,1200000.0
1558,,30223300260910,450000.0,1620000.0
1559,40000.0,3023000301,,432000.0
1560,,3023000302,,500000.0
1561,,3023000303,75000.0,862500.0
1562,,302300030303,,1450000.0
1563,,302300030307,200000.0,4107000.0
1564,,3023000304,29500.0,350000.0
1565,,302300030403,,1800000.0
1566,,302300030404,,1500000.0
1567,,3023000305,110000.0,1115000.0
1568,362700.00000000006,3023000306,,420000.0
1569,,3023000307,,667000.0
1570,96000.0,3023000308,,458000.0
1571,,3023000309,10000.0,768000.0
1572,,3023000310,,3084400.0
1573,,3023000501,,60000.0
1574,,302300050202,280000.0,3135000.0
1575,1040000.0,302300050205,,770000.0
1576,,3023000503,23000.0,592000.0
1577,102000.0,3023000504,,225000.0
1578,,3023000505,,220000.0
1579,,3023000506,,0.0
1580,,3023000507,,213000.0
1581,,3023000508,67200.0,533000.0
1582,,3023000509,,220000.0
1583,,3023000510,,2280000.0
1584,1314787.5,302300051003,100000.0,1860000.0
1585,,302300051004,2700000.0,12000000.0
1586,,302300051008,,920000.0
1587,,3023000801,,200000.0
1588,,302300080103,,207000.0
1589,,3023000802,,155000.0
1590,,3023000803,160000.0,1627000.0
1591,168000.0,3023000805,,601000.0
1592,72540.0,3023000806,18000.0,543000.0
1593,,3023000807,20000.0,1810000.0
1594,,3023000808,,0.0
1595,,3023000809,,353000.0
1596,,3023000811,,820000.0
1597,,3023001002,,188000.0
1598,,3023001004,,440000.0
1599,12500.0,3023001006,,362000.0
1600,,3023001007,,440000.0
1601,,3023001008,,730000.0
1602,,3023001009,,425000.0
1603,,3023001010,120000.0,11695000.0
1604,3264300.0000000005,3023001304,17000.0,460000.0
1605,,3023001305,33000.0,578000.0
1606,,3023001306,120000.0,1494000.0
1607,,3023001307,,5205000.0
1608,,3023001310,,4220000.0
1609,453375.00000000006,3023001311,,8000.0
1610,,3023001312,,500000.0
1611,,3023001313,290000.0,3765000.0
1612,,3023001601,,2029000.0
1613,,302300160107,,50000.0
1614,,3023001602,8000.0,770000.0
1615,45000.0,3023001603,78000.0,1346000.0
1616,,3023001604,30000.0,1377000.0
1617,,3023001605,15000.0,3270000.0
1618,,3023001606,,660000.0
1619,,3023001607,,840000.0
1620,,3023001608,,1608000.0
1621,,3023001609,,3640000.0
1622,,3023001808,,370000.0
1623,,3023001812,54000.0,1924000.0
1624,7254000.000000001,3023003501,,680000.0
1625,,3023003503,28000.0,1430000.0
1626,652860.0,3023003504,,315000.0
1627,624000.0,3023003505,,680000.0
1628,,3023003506,,310000.0
1629,,3023003507,-10000.0,2950000.0
1630,,3023003508,,3770000.0
1631,,3023003510,120000.0,2062000.0
1632,,3023003511,,30000.0
1633,,3023003512,,50000.0
1634,,302300351203,,150000.0
1635,,30302300051008,,1020000.0
1636,,3030230010040204,,668000.0
1637,,30302300131004,125000.0,490000.0
1638,453375.00000000006,30303100021103,,3875000.0
1639,,30304100070103,14000.0,300000.0
1640,,30305100010204,70000.0,2080000.0
1641,2266875.0,30307100050303,,185000.0
1642,,30307100050309,,370000.0
1643,,30307100050310,,200000.0
1644,4776000.0,30307300120702,,48000.0
1645,6165900.000000001,30307300120706,,0.0
1646,,30307300180809,,380000.0
1647,,30307300180810,,430000.0
1648,2611440.0,30309300010304,60000.0,750000.0
1649,,3031000202,352300.0,5126000.0
1650,6347250.000000001,3031000205,42000.0,3864000.0
1651,4352400.0,3031000206,,0.0
1652,2176200.0,3031000207,45000.0,435000.0
1653,544050.0,3031000210,,960000.0
1654,,3031000211,140000.0,3645000.0
1655,,303100021105,34000.0,1585000.0
1656,8160750.000000001,303100021110,,0.0
1657,,3031000213,112000.0,4043000.0
1658,1088100.0,3031000214,95000.0,1000000.0
1659,,30311100010603,250000.0,4550000.0
1660,,30311100010608,32000.0,635000.0
1661,,30311100011017,,550000.0
1662,1360125.0000000002,30320300211007,-2400000.0,3000000.0
1663,,30321300300703,,430000.0
1664,160000.0,30321300300708,,267000.0
1665,,3033000601,186000.0,2012000.0
1666,652860.0,3033000602,,770000.0
1667,,3033000604,24000.0,1158000.0
1668,,3033000606,,1400000.0
1669,,3033000607,220000.0,1000000.0
1670,120000.0,3033000608,,1550000.0
1671,,3033000609,,516000.0
1672,,3033000610,80000.0,3232000.0
1673,6800625.0,3033000902,,0.0
1674,5304487.500000001,3033000903,420000.0,8760000.0
1675,,3033000904,11000.0,1522000.0
1676,453375.00000000006,3033000905,1550000.0,3400000.0
1677,652860.0,3033000907,,100000.0
1678,3264300.0000000005,303300090702,170000.0,3415000.0
1679,652860.0,3033000908,,960000.0
1680,,3033000909,,1420000.0
1681,5213812.5,3033000910,56000.0,4728000.0
1682,58757400.00000001,3033001501,,0.0
1683,10000.0,3033001502,35000.0,1640000.0
1684,,3033001504,40000.0,465000.0
1685,840000.0,3033001505,30000.0,796500.0
1686,,3033001507,,1550000.0
1687,,3033001508,36000.0,942000.0
1688,2578026.2625,3033001509,96700.0,5603000.0
1689,1920000.0,3033001511,36000.0,960000.0
1690,,3033001512,,2890000.0
1691,,3033001513,75000.0,762000.0
1692,,3033003301,,1100000.0
1693,,3033003302,,1320000.0
1694,,3033003303,,8750000.0
1695,,3033003304,98000.0,1465000.0
1696,,3033003306,28000.0,2457000.0
1697,,3033003307,,8500000.0
1698,,3033003308,,1820000.0
1699,,3033003309,,6205000.0
1700,,3033003311,20000.0,2983000.0
1701,4213500.0,30401300030902,,2310000.0
1702,1088100.0,30407300030910,,180000.0
1703,,30407300050703,,360000.0
1704,,3041000202,10000000.0,170000000.0
1705,,3041000203,735000.0,770000.0
1706,,3041000204,,460000.0
1707,,3041000205,520000.0,3600000.0
1708,1677487.5000000002,3041000206,,0.0
1709,317362.5,3041000207,130000.0,1750000.0
1710,6528600.000000001,304100020707,,0.0
1711,,304100020709,200000.0,2517000.0
1712,,3041000208,450000.0,25620000.0
1713,96000.0,3041000209,47000.0,540000.0
1714,8704800.0,3041000210,,1000000.0
1715,870480.0000000001,3041000401,,98000.0
1716,,3041000402,,1750000.0
1717,,3041000403,,56500.0
1718,,304100040304,,410000.0
1719,,3041000404,,625000.0
1720,870480.0000000001,3041000406,425000.0,189000.0
1721,200000.0,3041000407,,405000.0
1722,,3041000408,142000.0,1655000.0
1723,725400.0000000001,3041000409,,330000.0
1724,,3041000410,,499000.0
1725,,304100041001,,590000.0
1726,11334375.0,3041000411,,0.0
1727,,3041000701,40500.0,493500.0
1728,240000.0,304100070102,20000.0,335000.0
1729,6240000.0,304100070105,15000.0,560000.0
1730,2176200.0,3041000702,20000.0,2900000.0
1731,224000.0,3041000703,70000.0,3380000.0
1732,,3041000704,,1100000.0
1733,,3041000705,,200000.0
1734,,3041000706,79000.0,1946000.0
1735,1022814.0000000001,3041000708,300000.0,1000000.0
1736,24000.0,304100070802,,1110000.0
1737,,304100070803,,500000.0
1738,13456170.0,3041000710,7000000.0,84800000.0
1739,,3041000711,,200000.0
1740,,30415300090502,,1100000.0
1741,,3043000901,,260000.0
1742,,3043000902,45000.0,940000.0
1743,,3043000903,54000.0,1438000.0
1744,,3043000904,97500.0,0.0
1745,,3043000905,2000.0,761500.0
1746,3264300.0000000005,3043000906,7000.0,1190000.0
1747,,3043000907,58000.0,605000.0
1748,,3043000909,37000.0,642000.0
1749,3400312.5,3043000910,,2580000.0
1750,634725.0,3043000911,40000.0,1105000.0
1751,,3043001401,,50100.0
1752,,3043001402,,550000.0
1753,,3043001403,28000.0,1518000.0
1754,,3043001404,,250000.0
1755,,3043001405,30000.0,865000.0
1756,,3043001406,,200000.0
1757,,3043001407,704000.0,822000.0
1758,,3043001408,,1580000.0
1759,,304300140803,,1800000.0
1760,,3043001409,30000.0,1285000.0
1761,,3043001410,,1860000.0
1762,5760000.0,3051000101,20000.0,537000.0
1763,4352400.0,3051000102,3000000.0,39360000.0
1764,,3051000103,,20000.0
1765,,3051000105,,550000.0
1766,3354975.0000000005,3051000106,,220000.0
1767,2901600.0000000005,3051000107,,4940000.0
1768,3128287.5000000005,3051000108,,1020000.0
1769,,3051000109,540000.0,6330000.0
1770,3627000.0000000005,3051000110,,23200000.0
1771,,3063000202,48000.0,1266000.0
1772,544050.0,3063000601,40000.0,504000.0
1773,544050.0,3063000602,,235000.0
1774,,3063000603,17000.0,1506000.0
1775,,3063000608,18000.0,466000.0
1776,447240.00000000006,3063000609,60000.0,445000.0
1777,,3063000610,30000.0,230000.0
1778,,3063000612,24000.0,100000.0
1779,31500.0,3063000701,54000.0,1056000.0
1780,226687.50000000003,3063000703,,225000.0
1781,,3063000704,20000.0,110000.0
1782,,3063000705,1000.0,415000.0
1783,,3063000706,10000.0,271000.0
1784,,3063000708,20000.0,460000.0
1785,,3063000709,16000.0,150000.0
1786,,3063000710,,305000.0
1787,,3063000711,30000.0,360000.0
1788,,3071000201,8000.0,6900000.0
1789,,3071000202,185000.0,870000.0
1790,,3071000203,400000.0,15000000.0
1791,,3071000207,200000.0,3335000.0
1792,,3071000208,83000.0,2644000.0
1793,,3071000210,75000.0,11410000.0
1794,1920000.0,3071000211,205000.0,2800000.0
1795,,3071000501,,1507300.0
1796,4198252.5,3071000503,,0.0
1797,,307100050306,40000.0,2610000.0
1798,,307100050307,,1500000.0
1799,3082950.0000000005,307100050308,,0.0
1800,5440500.000000001,3071000506,,110000.0
1801,,3071000507,274000.0,1624000.0
1802,,307100050702,,1140000.0
1803,,3071000508,75000.0,5910000.0
1804,,3071000701,77000.0,880000.0
1805,,3071000702,910000.0,14870000.0
1806,,3071000703,480000.0,9600000.0
1807,,3071000704,105000.0,11060000.0
1808,,307100070403,,0.0
1809,,307100070405,,0.0
1810,,3071000714,1653000.0,17520000.0
1811,,3073001201,20000.0,1446000.0
1812,2176200.0,3073001204,102000.0,806000.0
1813,,3073001206,65000.0,1335000.0
1814,2266875.0,3073001207,360000.0,300000.0
1815,,3073001208,60000.0,1100000.0
1816,,3073001209,195000.0,800000.0
1817,,3073001210,,4560000.0
1818,,3073001701,,1120000.0
1819,,3073001702,,305000.0
1820,,3073001703,,250000.0
1821,,3073001706,,5000.0
1822,,3073001707,225000.0,1500000.0
1823,,307300170702,,410000.0
1824,,307300170709,,817000.0
1825,,3073001708,,70.0
1826,,307300170803,,1230000.0
1827,,307300170804,4000.0,154000.0
1828,,3073001709,,542000.0
1829,2829060.0000000005,3073001710,,4500000.0
1830,,3073001711,,0.0
1831,,3073001714,30000.0,1220000.0
1832,3808350.0000000005,3073001801,,330000.0
1833,,3073001802,33000.0,1400000.0
1834,,3073001803,,0.0
1835,,3073001804,,1000000.0
1836,108810.00000000001,3073001805,,2260000.0
1837,,3073001806,4000.0,390000.0
1838,,3073001808,,1800000.0
1839,280000.0,307300180802,,171000.0
1840,,307300180803,599990.0,7800000.0
1841,264000.0,3073001809,,490000.0
1842,,3073001810,,900000.0
1843,1583340.0000000002,3073001811,,1140000.0
1844,,3073002002,60000.0,400000.0
1845,,3073002005,10000.0,233000.0
1846,1360125.0000000002,3073002006,,1979000.0
1847,368000.0,3073002007,35000.0,350000.0
1848,,3073002201,,800000.0
1849,,307300220105,300000.0,0.0
1850,,3073002203,15000.0,1145000.0
1851,,3073002204,,250000.0
1852,,3073002205,450000.0,5575000.0
1853,120000.0,3073002206,,330000.0
1854,,3073002207,30000.0,930000.0
1855,,3073002208,,760000.0
1856,,3073002209,,2480000.0
1857,592000.0,307300220903,,85000.0
1858,1440000.0,3073002210,80000.0,3024000.0
1859,,3073002301,24000.0,335000.0
1860,,3073002302,,920000.0
1861,80000.0,3073002303,,93000.0
1862,216000.0,3073002304,,332000.0
1863,,3073002305,,170000.0
1864,,307300230503,55000.0,1016000.0
1865,,3073002306,,45000.0
1866,1440000.0,3073002307,6000.0,959000.0
1867,,3073002308,,1260000.0
1868,,3073002309,,592000.0
1869,,3073002310,60000.0,1220000.0
1870,,3073002501,,235000.0
1871,,3073002502,37000.0,940000.0
1872,,3073002503,,400000.0
1873,68000.0,3073002504,,188000.0
1874,,3073002505,,3000000.0
1875,,3073002506,55000.0,868000.0
1876,634725.0,3073002507,,0.0
1877,,3073002508,8000.0,1975000.0
1878,2720250.0,3073002509,,250000.0
1879,272025.0,307300250903,,0.0
1880,,307300250904,150000.0,1300000.0
1881,,3073002510,,2470000.0
1882,631098.0000000001,3083000102,,170000.0
1883,25000.0,3083000106,572000.0,380000.0
1884,36270.0,3083000107,7000.0,260000.0
1885,,3083000109,88000.0,1182000.0
1886,,308300010901,85000.0,430000.0
1887,,308300010903,134000.0,30000.0
1888,,3083000110,1445000.0,49200000.0
1889,,3083000111,24000.0,306000.0
1890,,3083000201,,1380000.0
1891,,3083000202,46000.0,342000.0
1892,,3083000203,116000.0,360000.0
1893,,3083000204,48000.0,280000.0
1894,,3083000206,28000.0,785000.0
1895,,3083000207,25000.0,240000.0
1896,,3083000208,24000.0,1055000.0
1897,,3083000210,,522000.0
1898,,3083000212,460000.0,670000.0
1899,887670.0000000001,3083000401,,360000.0
1900,,3083000402,30000.0,109000.0
1901,4152915.0000000005,3083000404,,0.0
1902,,3083000405,39000.0,110000.0
1903,,3083000406,,288000.0
1904,,3083000407,20000.0,150000.0
1905,326430.0,3083000408,34000.0,230000.0
1906,435240.00000000006,3083000410,45000.0,110000.0
1907,1305720.0000000002,3083000411,,480000.0
1908,,3083000412,20000.0,365000.0
1909,,3093000102,,550000.0
1910,1160640.0000000002,3093000103,,800000.0
1911,,3093000104,172900.0,1472000.0
1912,,3093000105,240000.0,3745000.0
1913,516847.5,3093000106,170000.0,3220000.0
1914,1323855.0,3093000107,,500000.0
1915,,3093000108,,500000.0
1916,1088100.0,3093000109,,1015000.0
1917,,309300010903,402000.0,7950000.0
1918,1298100.0,3093000110,40000.0,1504000.0
1919,1586812.5000000002,3093000113,,6400000.0
1920,,3093000201,,1100000.0
1921,,3093000203,697000.0,12430000.0
1922,362700.00000000006,3093000204,,300000.0
1923,,3093000205,,1120000.0
1924,,3093000206,,450000.0
1925,,3093000207,62000.0,1590000.0
1926,,309300020703,,3550000.0
1927,,309300020706,48000.0,1760000.0
1928,,3093000208,,2700000.0
1929,120000.0,3093000210,,1030000.0
1930,408037.50000000006,3101000102,,971000.0
1931,36000.0,3101000103,35000.0,1640000.0
1932,792000.0,3101000105,,750000.0
1933,,3101000107,,1150000.0
1934,,3101000108,85000.0,2810000.0
1935,2538900.0,310100010805,172000.0,2430000.0
1936,1813500.0000000002,310100010807,130800.0,911000.0
1937,112000.0,3101000109,,750000.0
1938,,3101000110,,1366000.0
1939,,310100011003,,530000.0
1940,,3101000401,180000.0,10690000.0
1941,,3101000402,30000.0,1400000.0
1942,2946937.5000000005,3101000404,,890000.0
1943,226687.50000000003,3101000406,360000.0,31200000.0
1944,,3101000408,,1850000.0
1945,870480.0000000001,3101000409,120000.0,1890000.0
1946,,3101000410,,3500000.0
1947,144000.0,3103000601,,1200000.0
1948,,3103000602,27000.0,1710000.0
1949,,3103000603,,580000.0
1950,,3103000604,,1710000.0
1951,,3103000606,36000.0,2568000.0
1952,,3103000607,,1030000.0
1953,,3103000609,,2191000.0
1954,,3103000701,24000.0,1300000.0
1955,,310300070103,20000.0,360000.0
1956,,3103000702,,830000.0
1957,,3103000703,,770000.0
1958,13057200.000000002,3103000705,,0.0
1959,,3103000707,,200000.0
1960,162000.0,3103000708,24000.0,376000.0
1961,5280000.0,3103000709,,370000.0
1962,88000.0,3103000710,,3190000.0
1963,,310300071002,50000.0,270000.0
1964,328025.0,310300071003,56000.0,548000.0
1965,1759095.0000000002,310300071007,,5766000.0
1966,,3103000802,34000.0,936000.0
1967,1440000.0,3103000803,60000.0,1520000.0
1968,,3103000804,34400.0,1412800.0
1969,,3103000805,,925000.0
1970,,3103000807,,1000000.0
1971,,3103000809,60000.0,1500000.0
1972,,3103000811,,1700000.0
1973,,3103000901,,720000.0
1974,,3103000902,80000.0,1532000.0
1975,,310300090204,,222000.0
1976,216000.0,3103000903,56000.0,3542000.0
1977,,3103000904,50000.0,1185000.0
1978,,3103000905,,540000.0
1979,,3103000906,,1100000.0
1980,,3103000907,42000.0,335000.0
1981,,3103000908,8500.0,1788000.0
1982,,3103000909,7000.0,2300000.0
1983,48000.0,3103000910,,1870000.0
1984,2266875.0,3103001001,,526000.0
1985,,3103001003,,880000.0
1986,45000.0,310300100301,,575000.0
1987,,310300100303,30000.0,1754000.0
1988,,310300100308,15000.0,1570000.0
1989,32000.0,3103001004,,400000.0
1990,60000.0,310300100403,28000.0,1164000.0
1991,544050.0,3103001006,24000.0,1372000.0
1992,,3103001007,,2460000.0
1993,,3103001008,194000.0,3733000.0
1994,,3103001010,,1500000.0
1995,,3103001011,27000.0,2104000.0
1996,,3103001201,52000.0,1884000.0
1997,,310300120102,25000.0,1633000.0
1998,1260382.5,3103001203,,916500.0
1999,,3103001207,15000.0,1380000.0
2000,120000.0,3103001208,,170000.0
2001,,3103001209,,2500000.0
2002,120000.0,3103001210,,650000.0
2003,2176200.0,3103001211,70000.0,965000.0
2004,3264300.0000000005,3103300030706,450000.0,6300000.0
2005,,3103300051105,54000.0,550000.0
2006,,3104300060308,268000.0,2500000.0
2007,3173625.0000000005,3105300120203,260000.0,600000.0
2008,,3105300300503,70000.0,3360000.0
2009,,3105300300509,340000.0,3500000.0
2010,,3108300270905,60000.0,420000.0
2011,1813500.0000000002,3108300270906,,1350000.0
2012,,3111000102,48000.0,774000.0
2013,,3111000105,200000.0,600000.0
2014,,3111000106,90000.0,834000.0
2015,,3111000107,48000.0,262000.0
2016,,3111000109,194000.0,1491000.0
2017,,3111000110,,11820000.0
2018,,3111000111,106000.0,738000.0
2019,,3111000112,180000.0,474000.0
2020,652860.0,31115300040402,,200000.0
2021,,3113000301,25000.0,300000.0
2022,14000.0,3113000303,,500000.0
2023,,3113000304,71000.0,730000.0
2024,,3113000305,70000.0,380000.0
2025,,3113000306,,288000.0
2026,,3113000307,50000.0,230000.0
2027,,3113000308,32000.0,130000.0
2028,,3113000310,40000.0,530000.0
2029,,3113000401,20000.0,725000.0
2030,,3113000402,24000.0,234000.0
2031,,3113000403,,485000.0
2032,,3113000404,,750000.0
2033,,3113000405,,1186000.0
2034,,3113000408,16000.0,540000.0
2035,,3113000409,73000.0,1495000.0
2036,7616700.0,3113300141006,,0.0
2037,,3133000101,,320000.0
2038,,3133000102,258000.0,1492000.0
2039,28000.0,313300010206,,4877000.0
2040,,3133000103,15000.0,985000.0
2041,,3133000104,,620000.0
2042,,3133000105,,13850000.0
2043,,3133000106,,2160000.0
2044,,3133000108,50000.0,1340000.0
2045,,3133000109,,2390000.0
2046,,3133000111,,820000.0
2047,,3133000201,,775000.0
2048,2176200.0,3133000202,150000.0,3236000.0
2049,,3133000204,1438000.0,2901000.0
2050,144000.0,3133000205,64000.0,2286000.0
2051,,3133000206,,1200000.0
2052,,3133000207,,1000000.0
2053,,3133000208,,1620000.0
2054,,3133000209,,1050000.0
2055,10000.0,3133000210,,1637000.0
2056,,3133000211,,440000.0
2057,,3133000301,40000.0,1820000.0
2058,96000.0,3133000302,40000.0,1280000.0
2059,4225455.000000001,3133000303,,1200000.0
2060,,3133000304,449500.0,970000.0
2061,,3133000305,,1070000.0
2062,,3133000306,,470000.0
2063,160000.0,3133000308,,1093000.0
2064,,3133000309,,1750000.0
2065,,3133000311,52000.0,2216000.0
2066,48000.0,3153001601,8000.0,258000.0
2067,28000.0,3153001602,,780000.0
2068,3110152.5000000005,3153001603,,340000.0
2069,,3153001604,90000.0,2780000.0
2070,,3153001605,,720000.0
2071,,3153001606,,1000000.0
2072,,3153001607,15000.0,702000.0
2073,,3153001609,11775000.0,28990000.0
2074,,3153001610,240000.0,3697001.0
2075,,3163001601,,382000.0
2076,,3163001603,40000.0,282000.0
2077,,316300160303,110000.0,685000.0
2078,,3163001607,,88000.0
2079,,3163001608,,194000.0
2080,,3173000901,,
2081,,3173000903,15000.0,421000.0
2082,,3173000905,,640000.0
2083,252000.0,3173000906,30000.0,715000.0
2084,2836613.2275,3173000909,40000.0,653000.0
2085,3600000.0,3173000910,230000.0,2280000.0
2086,,317300091003,,940000.0
2087,,317300091004,,3100000.0
2088,,317300091005,,1990000.0
2089,,3173000911,,80000.0
2090,,3173001001,,90000.0
2091,,3173001002,,500000.0
2092,,3173001003,,1660000.0
2093,,3173001004,53000.0,1900000.0
2094,,3173001005,,1940000.0
2095,36000.0,3173001006,19000.0,756000.0
2096,,3173001007,,82000.0
2097,326430.0,317300100703,,164000.0
2098,,3173001008,,710000.0
2099,,3173001009,,319000.0
2100,,3173001010,15000.0,2205000.0
2101,120000.0,3173001101,495000.0,1550000.0
2102,,3173001102,,1280000.0
2103,,3173001103,,640000.0
2104,,317300110302,,550000.0
2105,1088100.0,3173001104,,200000.0
2106,,3173001105,,548000.0
2107,182000.0,3173001106,,480000.0
2108,,3173001107,,1775000.0
2109,,3173001108,25000.0,1400000.0
2110,1224112.5,3173001109,200000.0,2800000.0
2111,,3173001110,,5000000.0
2112,,3181000101,80000.0,970000.0
2113,1351057.5000000002,3181000103,700000.0,820000.0
2114,,3181000104,,1830000.0
2115,,3181000106,500000.0,11100000.0
2116,6510465.000000001,3181000109,,103000.0
2117,3744000.0,3181000111,98000.0,1360000.0
2118,7888725.000000001,3181000113,,3660000.0
2119,,3183000203,1060000.0,1064000.0
2120,,3183000205,12000.0,356000.0
2121,,3183000207,65000.0,328000.0
2122,,3183000208,7000.0,175000.0
2123,,3183000209,17000.0,585000.0
2124,,3183000210,40000.0,809000.0
2125,,3183000211,97000.0,365000.0
2126,,3183000301,15000.0,1735000.0
2127,,3183000302,23991.0,130000.0
2128,15000.0,3183000303,10000.0,110000.0
2129,,3183000304,21000.0,115000.0
2130,108000.0,3183000305,,185000.0
2131,,3183000306,60000.0,1350000.0
2132,,3183000307,12000.0,270000.0
2133,,3183000308,23000.0,200000.0
2134,,3183000309,30000.0,325000.0
2135,,3183000310,,2860000.0
2136,317362.5,3183000401,15000.0,606000.0
2137,,3183000402,250000.0,2350000.0
2138,,3183000403,,297000.0
2139,560000.0,3183000405,24000.0,398000.0
2140,,3183000406,48000.0,1070000.0
2141,,3183000407,30000.0,318000.0
2142,,3183000409,94000.0,325000.0
2143,,3183000410,56000.0,640000.0
2144,,3191000501,28000.0,1100000.0
2145,,3191000502,195000.0,1410000.0
2146,136012.5,3191000504,,80000.0
2147,,3191000506,300000.0,4210000.0
2148,2448225.0,3191000507,30000.0,150000.0
2149,362700.00000000006,3191000509,,660000.0
2150,,3193001202,,750000.0
2151,,319300120203,200000.0,3200000.0
2152,6347250.000000001,319300120204,,2200000.0
2153,,3193001203,,2370000.0
2154,,3193001204,100800.0,2257200.0
2155,,3193001205,,6300000.0
2156,,3193001207,,4026000.0
2157,2176200.0,3193001208,190000.0,6845000.0
2158,,3193001209,52500.0,1600000.0
2159,102000.0,3193001210,,4025000.0
2160,15520000.0,3193001211,50000.0,4550000.0
2161,,3201300080907,348000.0,5100000.0
2162,,3203001801,48000.0,660000.0
2163,,3203001802,,2030000.0
2164,,3203001803,,700000.0
2165,3318523.6500000004,3203001804,30000.0,3145000.0
2166,,320300180503,,1175000.0
2167,144000.0,3203001806,,220000.0
2168,,3203001807,27000.0,1085000.0
2169,,3203001808,,2700000.0
2170,2983207.5000000005,3203001809,-5000.0,3500000.0
2171,,3203001810,,6965000.0
2172,,3203002102,,700000.0
2173,,3203002103,250000.0,250000.0
2174,8133750.0,3203002104,42800.0,2112000.0
2175,,3203002105,,3800000.0
2176,,3203002107,5000.0,1622000.0
2177,,3203002108,,2740000.0
2178,761670.0000000001,3203002109,150000.0,3947000.0
2179,1160640.0000000002,3203002110,,10250000.0
2180,,3203002111,140000.0,2700000.0
2181,,3203002401,,1220000.0
2182,,3203002402,200000.0,2910000.0
2183,362700.00000000006,3203002403,,650000.0
2184,,3203002404,,1686000.0
2185,,3203002405,50000.0,1826000.0
2186,30000.0,3203002406,,287000.0
2187,,3203002407,,1040000.0
2188,180000.0,3203002408,,1239000.0
2189,4000.0,3203002409,,852000.0
2190,,3203002410,,3513000.0
2191,2720250.0000000005,320300241004,112000.0,4584000.0
2192,,320300241007,,2124000.0
2193,,3203002701,,900000.0
2194,,3203002702,,2235000.0
2195,,3203002703,,1010000.0
2196,1112000.0,3203002704,113000.0,2220000.0
2197,453375.00000000006,3203002705,,850000.0
2198,,3203002706,,1350000.0
2199,36000.0,3203002707,4568000.0,6410000.0
2200,,320300270708,,2440000.0
2201,,3203002708,,500000.0
2202,,3203002709,240000.0,5820000.0
2203,,3203002710,,1150000.0
2204,,3203003001,4500.0,360000.0
2205,,3203003002,9000.0,434000.0
2206,,3203003003,6000.0,1132000.0
2207,,3203003004,6500.0,1740000.0
2208,,3203003005,,1430000.0
2209,,3203003006,15000.0,1553000.0
2210,7616700.000000001,3203003007,27000.0,1523000.0
