,wage_total,hh,bs_profit,other_inc
744,,1153002708,,350000.0
745,,1153002709,,1210000.0
746,,1153002710,25000.0,860000.0
747,,1153003101,243000.0,5040000.0
748,3240000.0,1153003102,150000.0,2140000.0
749,,1153003103,,410000.0
750,4800000.0,1153003105,,500000.0
751,,1153003106,,770000.0
752,,1153003107,,1500000.0
753,,1153003110,250000.0,4340000.0
754,,1163001102,219000.0,1000000.0
755,480000.0,1163001103,,340000.0
756,,1163001104,,82000.0
757,,116300110402,,2020000.0
758,,1163001105,76000.0,437000.0
759,,1163001106,,50000.0
760,,1163001107,300000.0,1600000.0
761,4320000.0,1163001108,192000.0,720000.0
762,,1163001109,24000.0,413000.0
763,1728000.0,1163001110,,1728000.0
764,,1163001301,50000.0,1300000.0
765,,1163001302,143000.0,200000.0
766,,1163001303,-6000.0,300000.0
767,720000.0,1163001304,90000.0,1830000.0
768,6072000.0,1163001305,,0.0
769,,1163001307,200000.0,822000.0
770,,1163001310,200000.0,750000.0
771,,116300131002,,51200000.0
772,,2013000401,,543000.0
773,,2013000402,,600000.0
774,,2013000403,6000.0,830000.0
775,1984192.0,2013000404,7000.0,570000.0
776,,2013000406,,180000.0
777,,2013000407,,650000.0
778,,2013000408,,750000.0
779,,2013000409,,800000.0
780,,2013000410,388000.0,5300000.0
781,,2013000601,,250000.0
782,2160000.0,2013000602,,5410000.0
783,720000.0,2013000603,-9000.0,1420000.0
784,,2013000604,4000.0,605000.0
785,,2013000605,,540000.0
786,1440000.0,2013000606,,420000.0
787,,2013000607,,3700000.0
788,60000.0,2013000609,5000.0,75000.0
789,210000.0,2013000610,,0.0
790,2208000.0,2013000804,,1260000.0
791,,2013000805,,100000.0
792,,2013000806,,557000.0
793,,2013000808,115000.0,1090000.0
794,,2013000809,,1200000.0
795,,201300080905,,480000.0
796,,2013000810,,1400000.0
797,9000.0,2013000901,125000.0,700000.0
798,4320000.0,2013000902,20000.0,171000.0
799,,2013000905,,90000.0
800,,2013000906,,840000.0
801,,2013000907,600000.0,31100000.0
802,,2013000909,84000.0,770000.0
803,,2013000910,,10500000.0
804,1344000.0,2013000911,,980000.0
805,,2021000103,-4700000.0,3800000.0
806,,2021000105,40000.0,720000.0
807,660000.0,2021000106,,0.0
808,,2021000107,3700000.0,1860000.0
809,,2021000109,90000.0,0.0
810,,2023000502,,0.0
811,,2023000503,,1020000.0
812,3276000.0,2023000504,,120000.0
813,,2023000505,80000.0,1550000.0
814,,2023000506,,100000.0
815,,2023000508,100000.0,1680000.0
816,,2023000509,,2400000.0
817,2160000.0,2023000510,,200000.0
818,,2023000701,-15000.0,500000.0
819,,2023000702,,0.0
820,,2023000703,,190000.0
821,,2023000704,20000.0,480000.0
822,,2023000705,,150000.0
823,,2023000706,,628000.0
824,6000000.0,2023000707,40000.0,0.0
825,,2023000708,,80000.0
826,,2023000709,,100000.0
827,,2023000710,,240000.0
828,,202300071002,,30001.0
829,1440000.0,2031000103,,100000.0
830,,2031000106,,20000.0
831,,2031000109,-1180000.0,740000.0
832,1248000.0,2031000110,80000.0,5012000.0
833,576000.0,2031000114,-225000.0,600000.0
834,,203100040102,620000.0,8400000.0
835,720000.0,2031000402,120000.0,430000.0
836,,2031000404,-40000.0,1580000.0
837,,2031000405,2000.0,430000.0
838,576000.0,2031000406,200000.0,6346000.0
839,4000000.0,203100040603,3870000.0,6420000.0
840,3000000.0,203100040604,610000.0,5400000.0
841,864000.0,2031000407,162000.0,6100000.0
842,,2031000409,-19100000.0,8288000.0
843,48000000.0,2031000410,,29376000.0
844,100000.0,2033000801,-10000.0,1110000.0
845,,2033000802,-6000.0,2630000.0
846,36000.0,2033000803,98000.0,1200000.0
847,,203300080303,,950000.0
848,144000.0,2033000804,288000.0,2160000.0
849,,2033000806,,400000.0
850,,2033000807,,280500.0
851,,2033000808,,200000.0
852,,2033000809,,1820000.0
853,,2033001801,50000.0,
854,,2033001804,,1600000.0
855,,203300180403,,820000.0
856,976800.0,2033001805,25000.0,190400.0
857,1800000.0,2033001806,15000.0,
858,1920000.0,2033001807,30000.0,560000.0
859,96000.0,2033001808,,20000.0
860,,203300180804,45000.0,540000.0
861,,2033001809,50000.0,4250000.0
862,,2033001810,,
863,,2033002301,300000.0,3370000.0
864,,2033002302,150000.0,840000.0
865,,2033002303,,400000.0
866,2868000.0,2033002305,,150000.0
867,,2033002307,40000.0,820000.0
868,,2033002308,,1400000.0
869,8640000.0,2033002310,40000.0,1170000.0
870,,2033002801,,65000.0
871,300000.0,2033002803,20000.0,450000.0
872,,2033002805,,500000.0
873,,2033002806,,24000.0
874,,2033002807,,480000.0
875,,2033002808,565000.0,1160000.0
876,168000.0,2033002811,,0.0
877,,2033003302,100000.0,3200000.0
878,240000.0,2033003303,-80500.0,5518000.0
879,,2033003304,,200000.0
880,4800000.0,2033003305,500000.0,5150000.0
881,576000.0,203300330503,215000.0,393000.0
882,,203300330504,110000.0,0.0
883,,203300330511,440000.0,15000000.0
884,,2033003307,15000.0,1007000.0
885,,2033003308,,900000.0
886,,2033003309,,188000.0
887,,2033003310,,4700000.0
888,3120000.0,2041000201,,355000.0
889,,2041000202,20000.0,4140000.0
890,7968000.0,2041000204,-81000.0,560000.0
891,2475000.0,204100020809,-310000.0,3710000.0
892,1512000.0,204100020810,,
893,50000.0,2041000209,,0.0
894,3600000.0,2041000210,55000.0,1470000.0
895,1440000.0,2041000603,30000.0,460000.0
896,,2041000606,60000.0,1200000.0
897,,2041000610,70000.0,3060000.0
898,,2041000611,77000.0,1400000.0
899,840000.0,2041000901,30000.0,1440000.0
900,,2041000902,,2974000.0
901,10110000.0,2041000904,167500.0,1080000.0
902,5760000.0,2041000907,,0.0
903,,2041000908,,1420000.0
904,,2041000909,100000.0,800000.0
905,,2041000911,600000.0,8715000.0
906,,2043001201,,0.0
907,,2043001202,65000.0,3475000.0
908,10000.0,2043001204,15000.0,126000.0
909,,2043001205,12000.0,350000.0
910,20000000.0,2043001206,-100000.0,5920000.0
911,168000.0,2043001207,,500000.0
912,,2043001209,,3420000.0
913,116000.0,2043001210,33000.0,1500000.0
914,,2043001212,,850000.0
915,,2043001401,30000.0,1065000.0
916,656400.0,2043001403,19000.0,161000.0
917,,2043001404,,436000.0
918,1440000.0,2043001405,15000.0,1050000.0
919,240000.0,2043001406,,150000.0
920,,2043001409,,150000.0
921,1440000.0,2043001410,47000.0,1170000.0
922,80000.0,2043001411,79800.0,425000.0
923,,2043001501,18000.0,795000.0
924,,2043001503,,440000.0
925,,2043001504,,1800000.0
926,,2043001505,,610000.0
927,2040000.0,2043001506,,300000.0
928,,2043001507,,250000.0
929,48000.0,2043001508,19800.0,1470000.0
930,,2043001509,50000.0,0.0
931,,2043001510,,0.0
932,4320000.0,2051000105,835000.0,3360000.0
933,,2051000106,,120000.0
934,,2051000108,760000.0,7000000.0
935,,2051000109,75000.0,2664000.0
936,,2051000110,,550000.0
937,,2051000111,,0.0
938,,2051000112,-13000.0,120000.0
939,,2053000401,,550000.0
940,20000.0,2053000402,,105000.0
941,,2053000403,56500.0,2210000.0
942,,2053000404,,800000.0
943,,2053000405,,423000.0
944,,2053000406,40000.0,700000.0
945,72000.0,2053000407,10000.0,380000.0
946,720000.0,2053000408,,370000.0
947,,2053000409,,560000.0
948,,2053000410,,2055000.0
949,,2053000902,,3760000.0
950,,2053000903,,170000.0
951,,2053000904,4000.0,660000.0
952,,2053000905,1500.0,100000.0
953,,2053000906,72000.0,985000.0
954,3048000.0,205300090611,,2120000.0
955,,2053000907,,340000.0
956,,2053000908,20000.0,388000.0
957,,2053000909,8000.0,875000.0
958,,2053000910,,288000.0
959,,2053001302,,5440000.0
960,,2053001303,,
961,,2053001304,430000.0,
962,,2053001305,89000.0,623000.0
963,,2053001306,,
964,,2053001307,,0.0
965,,205300130703,,233000.0
966,,2053001308,,
967,,2053001309,,1500000.0
968,1200000.0,205300130910,,35000.0
969,,2053001311,,
970,1620000.0,2053001702,,0.0
971,2176000.0,2053001704,,0.0
972,,2053001705,,150000.0
973,,205300170503,,740000.0
974,,2053001706,40000.0,612000.0
975,8640000.0,2053001707,,0.0
976,,2053001708,-2750.0,180000.0
977,1876000.0,2053001709,44000.0,1137000.0
978,,2053001710,,1290000.0
979,,2053003001,,0.0
980,,2053003003,,205000.0
981,,2053003004,,3190000.0
982,640000.0,2053003006,-40000.0,600000.0
983,288000.0,2053003007,,300000.0
984,6060000.0,2053003008,,530000.0
985,,2053003009,182000.0,5320000.0
986,,2053003010,,200000.0
987,,2063000301,,0.0
988,,2063000302,,560000.0
989,,2063000303,90000.0,380000.0
990,,2063000305,100000.0,3000000.0
991,176000.0,2063000306,20000.0,80000.0
992,,2063000307,,1200000.0
993,,2063000308,58000.0,1470000.0
994,,2063000309,,0.0
995,,2063000310,,0.0
996,130500.0,2073000502,,0.0
997,159000.0,207300050203,10000.0,480000.0
998,4800000.0,207300050204,-5000.0,1360000.0
999,180000.0,2073000503,2000.0,177000.0
1000,,2073000504,20000.0,580000.0
1001,,2073000505,,380000.0
1002,864000.0,2073000506,50000.0,120000.0
1003,756000.0,2073000507,72000.0,80000.0
1004,,2073000508,,230000.0
1005,72000.0,2073000509,30000.0,220000.0
1006,,2073000510,25000.0,2250000.0
1007,134000.0,2073000601,15000.0,410000.0
1008,,2073000602,50000.0,830000.0
1009,2016000.0,2073000603,11000.0,1635800.0
1010,880000.0,2073000604,40000.0,915000.0
1011,,2073000605,,500000.0
1012,372000.0,2073000606,120000.0,230000.0
1013,,2073000607,,5510000.0
1014,,2073000608,155000.0,940000.0
1015,240000.0,2073000609,,280000.0
1016,,2073000610,,13200000.0
1017,9600000.0,2081000101,,600000.0
1018,1056000.0,2081000102,40000.0,195000.0
1019,,2081000104,222000.0,1176000.0
1020,1380000.0,2081000106,340000.0,7515000.0
1021,108000.0,2081000107,35000.0,120000.0
1022,5400000.0,2081000109,,4500000.0
1023,8910000.0,208100010902,,0.0
1024,31680000.0,208100010903,,0.0
1025,18000000.0,208100010905,,2200000.0
1026,9855000.0,2081000110,,2600000.0
1027,5208000.0,2081000111,500000.0,13030000.0
1028,,2083000501,,1064000.0
1029,,2083000502,,1700000.0
1030,,208300050203,,1000000.0
1031,,2083000503,,750000.0
1032,90000.0,2083000504,4000.0,2794000.0
1033,,2083000505,,2200000.0
1034,,2083000506,100000.0,2300000.0
1035,,2083000507,20000.0,3000000.0
1036,20000.0,2083000508,200000.0,7024000.0
1037,23000.0,2083000509,,1227000.0
1038,,208300050903,50000.0,1050000.0
1039,,208300050909,100000.0,1180000.0
1040,760000.0,208300050912,,1730000.0
1041,,2083000510,540000.0,6620000.0
1042,,2083000701,10000.0,700000.0
1043,640000.0,2083000702,108000.0,886000.0
1044,10000.0,208300070203,56000.0,408000.0
1045,,2083000703,95000.0,1609000.0
1046,100000.0,2083000704,12000.0,722000.0
1047,,208300070403,50000.0,684000.0
1048,14000.0,2083000705,100000.0,1910000.0
1049,,2083000706,,1350000.0
1050,,2083000707,9000.0,518000.0
1051,1808000.0,2083000708,,383000.0
1052,,2083000709,,498000.0
1053,168000.0,2083000710,44000.0,1005000.0
1054,48000.0,2083000801,,340000.0
1055,5000.0,2083000802,21600.0,15000.0
1056,,2083000803,,200000.0
1057,,2083000804,,1014000.0
1058,,2083000805,30000.0,862800.0
1059,129000.0,208300080502,8000.0,126500.0
1060,216000.0,2083000806,,100000.0
1061,,2083000807,,2520000.0
1062,,2083000808,,2012000.0
1063,,2083000809,,3020000.0
1064,,208300080903,39000.0,481000.0
1065,96000.0,2083000810,,40000.0
1066,,2091000301,,3000000.0
1067,,2091000306,60000.0,1500000.0
1068,,2091000308,-200000.0,3540000.0
1069,,2091000312,250000.0,1800000.0
1070,,2091000603,,600000.0
1071,,2091000607,2000000.0,8400000.0
1072,7356000.0,2091000608,,0.0
1073,,2091000609,320000.0,20000000.0
1074,7920000.0,209100061003,,0.0
1075,600000.0,2091000611,4300000.0,1200000.0
1076,,2093003301,,30000.0
1077,,2093003302,,860000.0
1078,144000.0,2093003303,,80000.0
1079,,2093003304,,0.0
1080,,2093003305,78000.0,80000.0
1081,,2093003306,,0.0
1082,,209300330602,,100000.0
1083,,209300330603,,330000.0
1084,,2093003307,,60000.0
1085,,2093003308,,40000.0
1086,720000.0,2093003309,,0.0
1087,,2093003310,,560000.0
1088,100000.0,2101000205,,0.0
1089,3750000.0,2101000206,,0.0
1090,,210100020602,-2160000.0,1300000.0
1091,144000.0,2101000207,,174000.0
1092,,2101000208,,0.0
1093,,2101000210,20000.0,360000.0
1094,6720000.0,2101000211,40000.0,968000.0
1095,,2103000402,20000.0,600000.0
1096,,2103000403,,0.0
1097,,2103000404,,100000.0
1098,3720000.0,2103000405,,0.0
1099,,2103000406,,0.0
1100,,2103000407,,310000.0
1101,,2103000408,,600000.0
1102,,2103000409,,150000.0
1103,,2103000410,,200000.0
1104,,2103000411,,130000.0
1105,,2103000602,,0.0
1106,8520000.0,2103000603,105000.0,1000000.0
1107,,2103000604,,0.0
1108,40000.0,2103000605,,120000.0
1109,,2103000606,,0.0
1110,,2103000607,,480000.0
1111,,2103000609,8000.0,680000.0
1112,,2103000610,10000.0,50000.0
1113,71500.0,2103000611,,710000.0
1114,,2103000702,,20000.0
1115,,2103000703,,300000.0
1116,,2103000704,50000.0,580000.0
1117,,2103000705,140000.0,1560000.0
1118,,2103000707,20000.0,0.0
1119,,2103000708,,90000.0
1120,,2103000709,,1100000.0
1121,1872000.0,210300070901,,0.0
1122,,210300070904,,0.0
1123,,210300070905,,80000.0
1124,,2103000710,,1030000.0
1125,1680000.0,2103300030402,150000.0,2880000.0
1126,336000.0,2103300030706,175000.0,2867000.0
1127,,2104300080608,800000.0,6200000.0
1128,7200000.0,2105300080810,180000.0,10885000.0
1129,600000.0,2105300120203,,1620000.0
1130,4800000.0,2106300050603,,1260000.0
1131,7800000.0,2108300230403,,800000.0
1132,,2108300330205,,2000000.0
1133,,2109300040911,220000.0,1100000.0
1134,600000.0,2111000303,57000.0,864000.0
1135,4200000.0,2111000304,,1700000.0
1136,4320000.0,2111000307,,60000.0
1137,,211100030706,,1053000.0
1138,2640000.0,2111000308,400000.0,6410000.0
1139,,2111000311,40600.0,869600.0
1140,1800000.0,2112300060503,,0.0
1141,,2113000401,40000.0,980000.0
1142,,2113000402,,401000.0
1143,9000.0,2113000403,10000.0,1210000.0
1144,240000.0,2113000404,,2360000.0
1145,,2113000405,-10000.0,1120000.0
1146,412500.0,2113000406,,201000.0
1147,,2113000407,45000.0,1120000.0
1148,2664000.0,2113000408,44500.0,9208000.0
1149,3024000.0,2113000409,84000.0,800000.0
1150,,2113000410,181000.0,3192000.0
1151,16000.0,2113000602,,70000.0
1152,90000.0,2113000604,30800.0,480000.0
1153,,2113000605,,950000.0
1154,4760000.0,2113000606,,350000.0
1155,,2113000607,,600000.0
1156,694800.0,2113000608,,12443000.0
1157,,2113000609,40000.0,400000.0
1158,,2113000610,80000.0,920000.0
1159,640000.0,2113000701,60000.0,1763500.0
1160,,2113000702,30000.0,1100000.0
1161,,2113000703,,266000.0
1162,,2113000704,,4300000.0
1163,3461250.0,2113000705,-339975.0,610000.0
1164,2170000.0,2113000706,,510000.0
1165,49000.0,2113000707,613200.0,6846000.0
1166,1000.0,2113000708,,1270000.0
1167,,2113000709,50000.0,1920000.0
1168,,211300070903,52400.0,968000.0
1169,240000.0,211300070905,194000.0,1650000.0
1170,,211300070906,400000.0,1218000.0
1171,360000.0,2113000710,151600.0,2996000.0
1172,28836000.0,2113000901,,200000.0
1173,44000.0,2113000902,,15000.0
1174,960000.0,2113000903,80000.0,234000.0
1175,192000.0,2113000905,110000.0,1500000.0
1176,2592000.0,211300090503,40000.0,850000.0
1177,,211300090504,100000.0,2015000.0
1178,1305000.0,2113000906,,2010000.0
1179,2484000.0,2113000907,,200000.0
1180,130000.0,2113000908,,4200000.0
1181,,2113000909,1900000.0,19150000.0
1182,,2113000910,520000.0,3998000.0
1183,,2116300110803,,2070000.0
1184,2400000.0,2121000304,,0.0
1185,,2121000305,-2000.0,118000.0
1186,,2121000306,16000.0,120000.0
1187,,2121000307,60000.0,760000.0
1188,2100000.0,2121000311,,600000.0
1189,,2123000802,,500000.0
1190,,2123000803,720000.0,960000.0
1191,,2123000804,27000.0,700000.0
1192,240000.0,2123000806,,0.0
1193,,2123000807,,0.0
1194,,2123000808,,360000.0
1195,,2123000809,20000.0,0.0
1196,,212300080905,250000.0,600000.0
1197,,2123000810,,1800000.0
1198,,2123000902,,540000.0
1199,96000.0,2123000903,,120000.0
1200,,2123000904,,200000.0
1201,,2123000905,,300000.0
1202,21000.0,2123000906,,0.0
1203,,2123000907,,720000.0
1204,,2123000909,,100000.0
1205,48000.0,2123000910,,200000.0
1206,,212300091101,25000.0,400000.0
1207,4800000.0,2123001102,50000.0,960000.0
1208,,2123001103,40000.0,660000.0
1209,,2123001104,20000.0,1840000.0
1210,,2123001105,,840000.0
1211,,2123001106,,100000.0
1212,,2123001107,,70000.0
1213,,212300110703,,240000.0
1214,,2123001108,10000.0,360000.0
1215,,2123001109,,0.0
1216,,2123001110,1660000.0,6440000.0
1217,,212300111005,-30000.0,3650000.0
1218,160000.0,2123001301,,80000.0
1219,,2123001302,,0.0
1220,14400000.0,2123001303,30000.0,660000.0
1221,,2123001305,,300000.0
1222,,2123001307,,120000.0
1223,,2123001309,20000.0,480000.0
1224,480000.0,2123001310,,1300000.0
1225,1280000.0,2143000202,,0.0
1226,624000.0,2143000203,33000.0,2360000.0
1227,2148000.0,2143000204,,385000.0
1228,,2143000205,117000.0,1400000.0
1229,,2143000206,,1700000.0
1230,960000.0,2143000207,,830000.0
1231,,2143000208,28800.0,1080000.0
1232,,214300020802,,950000.0
1233,,214300020804,40000.0,500000.0
1234,,214300020807,,310000.0
1235,,214300020808,260000.0,3440000.0
1236,330000.0,2143000210,400000.0,1369000.0
1237,,2143000301,,1290000.0
1238,288000.0,2143000302,,195000.0
1239,900000.0,2143000308,64000.0,400000.0
1240,,2143000309,,700000.0
1241,,2143000310,,210000.0
1242,3120000.0,2151000101,,0.0
1243,180000.0,2151000103,,120000.0
1244,,2151000104,,60000.0
1245,,2151000105,,0.0
1246,,2151000106,100000.0,2130000.0
1247,,2151000109,55000.0,400000.0
1248,,2151000110,20000.0,690000.0
1249,2550000.0,2153000202,,350000.0
1250,,2153000203,60000.0,600000.0
1251,,2153000204,,0.0
1252,,2153000206,-190000.0,1900000.0
1253,1176000.0,2153000207,,200000.0
1254,,2153000208,,70000.0
1255,720000.0,2153000209,,440000.0
1256,1440000.0,2153000211,350000.0,1080000.0
1257,72000.0,2153000401,,280000.0
1258,,2153000402,30000.0,100000.0
1259,,2153000405,27000.0,280000.0
1260,,2153000406,15000.0,130000.0
1261,1200000.0,215300040603,,1000000.0
1262,,2153000408,,170000.0
1263,,2153000409,,1050000.0
1264,,2153000410,150000.0,980000.0
1265,,2153000411,24000.0,100000.0
1266,,2153000601,,120000.0
1267,,2153000603,30000.0,350000.0
1268,,2153000604,,120000.0
1269,1800000.0,2153000605,,0.0
1270,,2153000607,,150000.0
1271,1440000.0,215300060703,,0.0
1272,,215300060705,,100000.0
1273,,2153000608,,3900000.0
1274,,2153000609,,0.0
1275,,2153000610,,1230000.0
1276,,2153000701,,480000.0
1277,,2153000702,,170000.0
1278,36000.0,2153000703,,0.0
1279,,2153000704,60000.0,720000.0
1280,,2153000705,100000.0,1500000.0
1281,,2153000706,24000.0,1300000.0
1282,,2153000707,,0.0
1283,,2153000708,,120000.0
1284,480000.0,2153000709,,0.0
1285,,2153000710,120000.0,1500000.0
1286,,2163000302,225000.0,4012000.0
1287,6000.0,2163000307,400.0,560000.0
1288,,2163000308,10000.0,1280000.0
1289,120000.0,2163000310,360000.0,3500000.0
1290,,2173000902,,0.0
1291,,2173000903,,350000.0
1292,,2173000904,,0.0
1293,,2173000905,,440000.0
1294,,2173000907,,70000.0
1295,,2173000908,100000.0,1500000.0
1296,3720000.0,217300090803,,768000.0
1297,,2173000909,,170000.0
1298,,2173000912,,180000.0
1299,,2183003702,,0.0
1300,5000.0,2183003703,12000.0,125000.0
1301,,2183003704,,140000.0
1302,,2183003705,135000.0,1440000.0
1303,,2183003706,,50000.0
1304,,2183003708,,100000.0
1305,,2183003709,390000.0,4300000.0
1306,,2183003710,,0.0
1307,40000.0,2193000301,20000.0,170000.0
1308,,2193000302,,370000.0
1309,,2193000303,,36794000.0
1310,,2193000304,100000.0,650000.0
1311,,2193000306,174000.0,2970000.0
1312,,2193000307,,1550000.0
1313,162000.0,2193000308,,60000.0
1314,,2193000309,1150000.0,11440000.0
1315,15000.0,2193000310,350000.0,2050000.0
1316,,2203000102,,270000.0
1317,,2203000103,,400000.0
1318,,2203000104,12000.0,180000.0
1319,,2203000107,,0.0
1320,,2203000108,,50009.0
1321,,2203000109,,170000.0
1322,,2203000110,500000.0,57600000.0
1323,,2212300091005,,240000.0
1324,,2213000601,55000.0,500000.0
1325,,2213000602,84000.0,1200000.0
1326,,2213000603,,156000.0
1327,,2213000604,,240000.0
1328,,2213000605,,0.0
1329,,2213000607,,20000.0
1330,,2213000608,,240000.0
1331,10000.0,2213000609,,0.0
1332,,2213000610,,460000.0
1333,576000.0,2223002201,75000.0,890000.0
1334,,2223002203,,75000.0
1335,,2223002205,-40000.0,520000.0
1336,57600.0,2223002206,47600.0,1870000.0
1337,800000.0,2223002207,,75000.0
1338,,2223002208,,700000.0
1339,2160000.0,2223002209,,1000000.0
1340,,2223002210,,1500000.0
1341,,222300221011,15000.0,810000.0
1342,5520000.0,222300221014,,400000.0
1343,,222300221017,,0.0
1344,,222300221018,50000.0,150000.0
1345,,222300221024,,8600000.0
1346,,2223002601,,620000.0
1347,,2223002602,69988.0,1540000.0
1348,,2223002603,,430000.0
1349,,2223002604,,315000.0
1350,,2223002606,45000.0,95000.0
1351,,2223002607,50000.0,650000.0
1352,300000.0,2223002608,,170000.0
1353,3144000.0,2223002609,,1050000.0
1354,480000.0,2223002610,,2000000.0
1355,,2223002611,,61000.0
1356,576000.0,2233001101,,0.0
1357,,2233001102,,100000.0
1358,,2233001103,,360000.0
1359,,2233001104,,0.0
1360,,2233001105,,180000.0
1361,,2233001106,,50000.0
1362,,223300110603,,50000.0
1363,,223300110608,,480000.0
1364,,2233001107,20000.0,300000.0
1365,,2233001108,,60000.0
1366,,2233001109,,150000.0
1367,,2233001110,,800000.0
1368,,2233001402,,0.0
1369,,2233001403,,200000.0
1370,,2233001404,,140000.0
1371,,2233001406,3000.0,80000.0
1372,,2233001407,,600000.0
1373,,2233001408,,0.0
1374,,2233001410,370000.0,450000.0
1375,,2233001802,,120000.0
1376,,2233001803,150000.0,2100000.0
1377,,2233001804,,100000.0
1378,,2233001805,,160000.0
1379,240000.0,2233001806,,30000.0
1380,,2233001807,43000.0,780000.0
1381,2760000.0,223300180704,,2410000.0
1382,,2233001808,,90000.0
1383,,223300180803,90000.0,530000.0
1384,,2233001809,,0.0
1385,,2233001810,,0.0
1386,,2233002201,-60000.0,180000.0
1387,1440000.0,2233002202,,50000.0
1388,2340000.0,2233002203,,0.0
1389,,2233002204,,120000.0
1390,,2233002205,80000.0,1080000.0
1391,,2233002206,,440000.0
1392,,2233002207,,70000.0
1393,,2233002208,-450000.0,1265000.0
1394,,2233002209,,450000.0
1395,3120000.0,2233002210,,600000.0
1396,324000.0,2233002601,,60000.0
1397,,2233002602,,0.0
1398,72000.0,2233002603,8000.0,50000.0
1399,560000.0,2233002604,,480000.0
1400,,2233002605,,230000.0
1401,,2233002607,,150000.0
1402,,2233002608,,770000.0
1403,,2233002609,,0.0
1404,,2233002610,,500000.0
1405,,2233002901,,360000.0
1406,,2233002902,,700000.0
1407,100000.0,2233002903,,60000.0
1408,,2233002904,,70000.0
1409,,2233002905,60000.0,1500000.0
1410,90000.0,2233002906,,100000.0
1411,,2233002907,,40000.0
1412,,2233002908,,240000.0
1413,288000.0,2233002909,,0.0
1414,,2233002910,,0.0
1415,,2243001302,,700000.0
1416,,2243001303,,190000.0
1417,,2243001304,,115000.0
1418,,2243001305,,370000.0
1419,,2243001306,30000.0,860000.0
1420,,2243001307,150000.0,2280000.0
1421,,2243001308,,30000.0
1422,,2243001309,,4765000.0
1423,2500000.0,2243001310,,31820000.0
1424,,224300131003,70000.0,0.0
1425,,224300131004,,3000000.0
1426,3600000.0,224300131006,,600000.0
1427,,2302300080102,4000.0,730000.0
1428,2592000.0,2302300351202,8000.0,248000.0
1429,216000.0,2302300351204,,0.0
1430,,2307300170803,,113000.0
1431,576000.0,2307300220102,,116000.0
1432,,2309300020710,12000.0,456000.0
1433,1728000.0,2321300280802,,2270000.0
1434,,3013000301,,1000000.0
1435,550000.0,3013000302,,2950000.0
1436,,3013000303,4000.0,640000.0
1437,,3013000304,59500.0,1190000.0
1438,,3013000305,90000.0,2902000.0
1439,,3013000306,360000.0,3110000.0
1440,,3013000308,,1670000.0
1441,50000.0,3013000309,,1550000.0
1442,,3013000310,90000.0,3334000.0
1443,,3021000201,69000.0,1290000.0
1444,3000000.0,3021000203,,1250000.0
1445,,3021000205,70000.0,2620000.0
1446,,3021000207,909000.0,11236300.0
1447,21600000.0,3021000210,,6990000.0
1448,8400000.0,3021000211,300000.0,1700000.0
1449,,3021000212,500000.0,816000.0
1450,,3021000213,520000.0,888000.0
1451,,3023000301,,370000.0
1452,,3023000302,,448000.0
1453,240000.0,3023000303,20000.0,585500.0
1454,,302300030303,,450000.0
1455,,302300030307,380000.0,1845000.0
1456,,3023000304,58000.0,1002000.0
1457,,302300030403,,500000.0
1458,36000.0,302300030404,4500.0,671000.0
1459,,3023000305,,453000.0
1460,,3023000306,45000.0,609000.0
1461,48800.0,3023000307,17700.0,630000.0
1462,22000.0,3023000308,,160000.0
1463,,3023000309,22000.0,1360000.0
1464,,3023000310,,2680000.0
1465,,3023000501,,215000.0
1466,,3023000502,,1230000.0
1467,,302300050202,38000.0,492000.0
1468,340000.0,302300050205,,490000.0
1469,,3023000503,15500.0,1790000.0
1470,,3023000504,,262000.0
1471,,3023000505,21000.0,830000.0
1472,592000.0,3023000506,,430000.0
1473,2860000.0,3023000507,93000.0,1135000.0
1474,61200.0,3023000508,82000.0,855000.0
1475,,3023000509,,510000.0
1476,,3023000510,,2650000.0
1477,3888000.0,302300051003,,1430000.0
1478,,302300051004,750000.0,2500000.0
1479,,3023000801,27000.0,700000.0
1480,,302300080103,50000.0,885000.0
1481,,3023000802,,270000.0
1482,,3023000803,92000.0,2150000.0
1483,,3023000806,2000.0,352700.0
1484,1632000.0,3023000807,16000.0,955000.0
1485,,3023000808,37000.0,636000.0
1486,360000.0,3023000809,,215000.0
1487,,3023000811,18500.0,1410000.0
1488,115200.0,3023001002,3500.0,162000.0
1489,,3023001004,,990000.0
1490,,3023001006,8000.0,578000.0
1491,,3023001007,16000.0,530000.0
1492,,3023001008,,386000.0
1493,,3023001009,15000.0,292000.0
1494,,3023001304,,580000.0
1495,,3023001305,170000.0,690000.0
1496,,3023001306,25000.0,850000.0
1497,,3023001307,,298000.0
1498,,3023001310,200000.0,3400000.0
1499,480000.0,3023001311,,6000.0
1500,,3023001312,360000.0,1055000.0
1501,2540000.0,3023001313,,3198000.0
1502,,3023001601,300000.0,5140000.0
1503,,302300160107,,470000.0
1504,,3023001602,,494000.0
1505,,3023001603,143000.0,2310000.0
1506,225600.0,3023001604,5000.0,483000.0
1507,,3023001605,9000.0,1920000.0
1508,,3023001606,,1025000.0
1509,136000.0,3023001607,,940000.0
1510,,3023001608,20000.0,868000.0
1511,,3023001609,,1350000.0
1512,,3023001610,,7040000.0
1513,,3023001812,190000.0,4250000.0
1514,10920000.0,3023003501,,170000.0
1515,,3023003503,27000.0,1645000.0
